Titel,Year,Make,Model,Price,Search Model,Transmission,Mileage,Location,Description,Flags,URL
2011 Hyundai elantra,2011,Hyundai,elantra,6800000,,automatic,143000,Rancagua,"Se puede ver en rancagua PREVIA COORDINACION, ya que aveces no esta… sin detalles mecanicos, pequeños detalles de estetica, al dia y transferible, vehiculo amplio familiar y rapido, recibo ofertas serias por el SOLO VENTAA",['al dia'],https://web.facebook.com/marketplace/item/259924990508365/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Hyundai santa fe,2006,Hyundai,santa fe,6700000,,automatic,234000,Talca,OPORTUNIDAD!!!! HYUNDAI SANTA FE DIESEL GLS 4X4 AUTOMÁTICO 2.2 TRIPTONIC COMANDO AL VOLANTE VELOCIDAD CRUCERO CORRIDAS DE ASIENTOS CIERRE CENTRALIZADO ALARMA RADIO TOUCH CÁMARA DE RETROCESO POLARIZADO TRASERO,[],https://web.facebook.com/marketplace/item/330168813378497/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Hyundai tucson,2006,Hyundai,tucson,6000000,,automatic,5000,Parral,"Exelente estado,neumaticos nuevos,radio con pantalla,automatico,lo permuto cualquier consulta al numero 9*30*13*75*97",[],https://web.facebook.com/marketplace/item/403638745758456/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2002 Hyundai terracan,2002,Hyundai,terracan,5800000,,automatic,230000,Concepción,"Hyundai Terracan 2002 diésel, 2.5 diésel,amortiguadores nuevos, alternador, radiador, kit de distribución todo nuevo, bomba de agua nueva , culata revisada completa, eje de leva nuevo junto a válvulas también nuevas, además que se le cambiaron las bandejas delanteras, 5.800.000 Conversable",['conversable'],https://web.facebook.com/marketplace/item/779395234262495/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2002 Hyundai santa fe,2002,Hyundai,santa fe,4600000,,automatic,198000,Tomé,"Vendo mi hermosura Hyundai Santa Fe turbo diesel automática muy cómoda económica y espaciosa con 3 corridas de asientos le funciona todo techo eléctrico alza vidrios aire acondicionado etc aldia transferencia inmediata llegar y disfrutar,",[],https://web.facebook.com/marketplace/item/274997222320846/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Hyundai accent,2008,Hyundai,accent,3800000,,automatic,12000,Graneros,Vendo Hyundai accent 3.800.000 x apuro conversable al día transferible a toda prueba mantenciones al día,"['conversable', 'al dia']",https://web.facebook.com/marketplace/item/808272141321119/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Hyundai santa fe,2010,Hyundai,santa fe,9800000,,automatic,193000,Chillán,"Hyundai santa fe TOP DE LINEA 2010 4x4 Full Automático 2,4, 3 corridas de asientos de cuero , techo sunroof , calefacción y aire acondicionado en todas sus corridas de asientos. Asiento eléctrico conductor full cómodo, mantenciones al día 193mil km",['al dia'],https://web.facebook.com/marketplace/item/2203683909973482/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Hyundai accent,2012,Hyundai,accent,5500000,,automatic,195000,Coelemu,Auto a toda prueba. Motor 1.6. Cierre centralizado original AC y instalación anti robo censor de retroceso fulll. Exelente. Maquina también se puede permutar,[],https://web.facebook.com/marketplace/item/748350703719530/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Hyundai santa fe,2012,Hyundai,santa fe,8200000,,automatic,157000,Cabrero,Se vende hiunday santa fe año 2012 ●157xxx kilometraje ●2.4cc bencinero ●3 corridas de asiento ●Neumáticos nuevos ●Cambio de aceite recién realizado ●A/C parte delantera y trasera ●Comando al volante ●Sensor de retroceso ●Alarma ●Cierre centralizado ●Alza vidrios 4 puertas Esta en perfectas condiciones papales al día y transferible,"['al dia', 'parte']",https://web.facebook.com/marketplace/item/2311259195734025/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Hyundai santa fe,2009,Hyundai,santa fe,7000000,,automatic,130000,Concepción,"Vendo Hyundai santa fe año 2009, diésel automático. Cuenta con sunroof, climatizador, calienta asientos, asientos de cuero y neumaticos nuevos. Consultas al WhatsApp 9️⃣3️⃣6️⃣2️⃣0️⃣3️⃣2️⃣8️⃣1️⃣",[],https://web.facebook.com/marketplace/item/1101789351038015/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2017 Hyundai other,2017,Hyundai,other,7000000,,automatic,193080,Linares,✨Vendo Grand i10 2017 1.2 full ✨automático ✨120 mil km ✨Solo 1 dueño Transmisión automática Más info al [hidden information] 📲,[],https://web.facebook.com/marketplace/item/798593328840550/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Hyundai santa fe,2008,Hyundai,santa fe,7000000,,automatic,246000,Los Andes,Vendo hyundai santa fe Año 2008 246.xxx kms AWD con bloqueo de diferencial AT con caja triptronic Climatizador bi-zona Radio android Velocidad crucero Detalles solo de pintura los visibles Uso diario sin problemas Precio conversable Puedo permutar tambien,['conversable'],https://web.facebook.com/marketplace/item/700650468646566/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Hyundai santa fe,2010,Hyundai,santa fe,6800000,,automatic,153000,La Serena,"Hyundai Santa Fe 2010 153.000 kms Traccion 4x2 2.4 cc A/C Climatizador Bi zona adelante y atrás. Tapiz tela bien cuidado 3 corridas de asientos Frenos ABS Airbags delanteros Control de estabilidad Caja trip tronic Neumáticos al 100% Mantenciones de motor, caja y diferenciales al día. Radio cd Puertos usb, iphone, aux Amplio y seguro. Cómodo. A toda prueba. Documentacion al dia hasta el 2025. Precio $ 6.800.000.- conversable. Interesados serios contactar al nro. [hidden information] Javier Palma. Coquimbo.","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/802674935058391/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Hyundai tucson,2009,Hyundai,tucson,4500000,,automatic,250000,Curicó,"Hyundai tucson 2009, motor 2000 cc bencina y caja manual. Mantenciones realizadas y documentos al dìa se puede ver en Curicò. Ultimo precio ( Solo venta 4.5 mill ). Buen estado general y uso familiar.",['al dia'],https://web.facebook.com/marketplace/item/1746532945842927/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Hyundai veloster,2014,Hyundai,veloster,8690000,,automatic,11000,San Fernando,Hyundai Veloster año 2014 1.6 Neumáticos nuevos Techo paroramico Alzavidrios Electrico Espejos eléctricos Láminas de seguridad,[],https://web.facebook.com/marketplace/item/950033419989322/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Hyundai getz,2010,Hyundai,getz,4500000,,automatic,199000,Puente Alto,"Auto en muy buen estado uso familiar con aire acondicionado detalles de uso, mantenciones al dia",['al dia'],https://web.facebook.com/marketplace/item/1531889887373473/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2008 Hyundai tucson,2008,Hyundai,tucson,6390000,,automatic,180000,San Joaquín,Impecable a toda prueba full automática 4x4,[],https://web.facebook.com/marketplace/item/990767959280409/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Hyundai sonata,2011,Hyundai,sonata,7200000,,automatic,195000,Los Ángeles,Hyundai sonata full equipo Automático caja trip tonic Motor 2.0 modo eco Kilometraje 195 2011 full equipo Aire acondicionado mandos al volante velocidad crucero espejos eléctricos abatibles asientos abatibles Están bien cuidado tal cual las fotos Documentación al día transferible Se puede ver en Los Ángeles o nacimiento,['al dia'],https://web.facebook.com/marketplace/item/320637803898952/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Hyundai tucson,2011,Hyundai,tucson,7500000,,automatic,184000,Requínoa,"Hyundai Tucson
Año 2011
Automática 
Bencinera 
Transferible y al día",['al dia'],https://web.facebook.com/marketplace/item/414538451249001/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Hyundai tucson,2006,Hyundai,tucson,4500000,,automatic,285000,Peñalolén,En venta Tucson 2006 4x4 Pintada hace dos semanas aprox Mecánicamente en muy buenas condiciones Se le hizo cambio de caja Cambio de diferencial Kit de distribución Discos de frenos cambiados Más detalles enviar mensaje,[],https://web.facebook.com/marketplace/item/931528341827958/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Hyundai elantra,2010,Hyundai,elantra,4550000,,automatic,183000,Concepción,Hyundai Elantra 2010 1.6 A/C Todas sus mantenciones al día ✅ Al Día y Tranferible ✅ Mentenciones Hechas recientemente✅ Automático ✅ Kilometraje 183xxx✅ Motor 100% impecable ✅ Precio Totalmente Conversable✅ Auto de uso Familiar✅ Detalle en el parabrisas Clisadura Se encuentra en Quillon Más detalles al DM 👍🏻,"['conversable', 'al dia']",https://web.facebook.com/marketplace/item/422915420279002/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2002 Hyundai elantra,2002,Hyundai,elantra,2500000,,automatic,21000,Santiago,Vendo mi hyundai elantra en muy buen estado con todas sus mantenciones y papeles al día por favor comunicarse a [hidden information],['al dia'],https://web.facebook.com/marketplace/item/944008170635309/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2005 Hyundai starex,2005,Hyundai,starex,5200000,,automatic,0,Valparaíso,Caracteristicas: Hyundai stare año 2005 Caja transmision automatica Motor 2.5 Disel 168.000 kilometros Clase B 11 pasajeros Asientos de cuero 3 corridas de asientos Cierre centralizado Espejo electrinico Aire acondicionado Puerta de pasajeros electronica Parrilla de acero Chantas originales Papeles al día Detalles de pintura pero reparables Consultas al [hidden information],"['al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/741292061095414/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Hyundai accent,2006,Hyundai,accent,2300000,,automatic,5000,Coihueco,No description,[],https://web.facebook.com/marketplace/item/2105672313159298/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Hyundai tucson,2006,Hyundai,tucson,6000000,,automatic,1000,Parral,Vendo o permuto Tucson en excelente estado cualquier consulta o oferta al número 9*30*13*75*97,[],https://web.facebook.com/marketplace/item/975111600638216/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2005 Hyundai tucson,2005,Hyundai,tucson,4000000,,automatic,260000,Chimbarongo,No description,[],https://web.facebook.com/marketplace/item/301930615934010/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Hyundai santa fe,2009,Hyundai,santa fe,9000000,,automatic,150000,Santiago,Hyundai Santa Fe CDRI 4WD Fullll Ubicar al celular 983477569 992155444 La que tiene menor kilometraje del mercado mantenida con aceite Líquido molly top tec 5-30w Diésel automática Distribuicion cambiada Frenos cambiados Neumáticos al 90% Filtros aire petróleo cambiados Aceite filtro correa de distribuicion y accesorios como extra Foco extra copiloto Pisaderas tunning no instaladas Sin multas Sin choques Airbag originales sin activación Láminas de seguridad certificadas Revisión técnica al día y Mitad de permiso de circulación pagado hasta septiembre Inmovilizador de tarjeta instalado Radio Android con cámara reversa ok Enganche americano con circuito eléctrico Barras originales del modelo,['al dia'],https://web.facebook.com/marketplace/item/964572745298280/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
1997 Hyundai accent,1997,Hyundai,accent,2000000,,automatic,120000,La Florida,Hyundai accent 1997 en muy buenas condiciones Sellado cerámico recién realizado Mantenciones al día Caja en perfecto estado 120.000km 2 llaves 3 dueños Aire acondicionado funcionando Alza vidrios,['al dia'],https://web.facebook.com/marketplace/item/1456786805258710/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Hyundai accent 1.6 rb gl 2ab ac auto,2014,Hyundai,accent 1.6 rb gl 2ab ac auto,6490000,,automatic,103000,Puchuncaví,"Segundo dueño, muy buen estado.",[],https://web.facebook.com/marketplace/item/1611329066289292/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Hyundai santa fe,2006,Hyundai,santa fe,7400000,,automatic,260000,Teno,"Papeles al día hasta el 2025, tres corridas de asiento, climatizador bizona y a/c en las 3 corridas de asiento, 4x4, caja triptronic, sunroof operativo sin filtraciones, neumaticos con menos de 10mil km, batería con menos de 6 meses, frenos hechos hace menos de 2mil km y varios extras más. Precio conversable","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/410747301637653/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Hyundai elantra,2012,Hyundai,elantra,6300000,,automatic,220000,La Estrella,"Muy buen auto, todo al día, todas sus mantencioones en talleres autorizados , detalles muy pequeños de pintura por el año, al cambiar la radio se me activo la cinta del airvac, y no e tenido tiempo para cambiarlo, a toda prueba, conversable","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/7138650982912819/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2000 Hyundai accent,2000,Hyundai,accent,1200000,,automatic,212000,Puente Alto,"Hyundai accent gls 1.5 AT, única dueña ,transferencia inmediata, en perfecto estado, solo algunos detalles estéticos, precio conversable. ESTE VIERNES 29-03-2024 estaré mostrándolo a partir de las 10 am,detalles por interno. OPORTUNIDAD ÚNICA !!","['conversable', 'detalles menores']",https://web.facebook.com/marketplace/item/3804938433069187/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2017 Hyundai accent,2017,Hyundai,accent,7500000,,automatic,117000,Chillán Viejo,"Se vende Hyundai Accent RB 1.6 full automático, año 2017 ✅117.000 km. ✅Llantas aro 16, repuesto original con llanta ✅sunroof ✅radio Bluetooth con pantalla original ✅espejos eléctricos y abatibles ✅neumáticos delanteros cambiados (menos de 1000 km) ✅aire acondicionado ✅Alarma y cierre centralizado ✅Documentos al día ✅llaves originales, con control de alarma (2) Se vende solo por renovación!!👏 cualquier otra información, Imbox👍🏻","['al dia', 'repuesto']",https://web.facebook.com/marketplace/item/1099851921290813/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2012 Hyundai elantra,2012,Hyundai,elantra,6500000,,automatic,220000,La Estrella,"Se vende Hyundai elantra 2 dueños, en excelente estado, todos sus papeles al día… detalles estéticos por el año.. detalle que al realizar cambio de la radio se soltó o cortó la cinta de airbag","['al dia', 'detalles menores']",https://web.facebook.com/marketplace/item/1432781147339192/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Hyundai santa fe,2011,Hyundai,santa fe,8000000,,automatic,180000,Linares,Vehiculo en buen estado . 2.0 transferible .se permuta . Precio conversable. Se puede dar un pie y el resto en cuotas.,['conversable'],https://web.facebook.com/marketplace/item/711858481025996/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2014 Hyundai accent,2014,Hyundai,accent,7500000,,automatic,29000,Los Vilos,"Se vende Hyundai Accent RB GL 1.6 AT en excelentes condiciones, único dueño y papeles al día. Cualquier consulta al número [hidden information]",['al dia'],https://web.facebook.com/marketplace/item/1432776080938020/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Hyundai tucson,2013,Hyundai,tucson,8700000,,automatic,220000,Curicó,Se vende Hyndai Tucson Tipo vehículo: Station Wagon Año: 2013 Marca: Hyundai Modelo: New Tucson GL 2.0 Automático Color: Gris Combustible: Diesel,[],https://web.facebook.com/marketplace/item/770064058391592/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Hyundai santa fe,2010,Hyundai,santa fe,8250000,,automatic,235000,Chillán,"vehículo familiar año 2010, full, asientos de cuero,diésel , se encuentra en buenas condiciones, precio conversable, para más información comunicantes al número 9️⃣8️⃣2️⃣6️⃣3️⃣0️⃣8️⃣7️⃣5️⃣",['conversable'],https://web.facebook.com/marketplace/item/761708619013029/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2015 Hyundai accent,2015,Hyundai,accent,7300000,,automatic,93000,Curicó,"Vendo hyundai accent 1.6
Automatico
A/c
Full equipo",[],https://web.facebook.com/marketplace/item/946639187049587/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2001 Hyundai santa fe,2001,Hyundai,santa fe,1111111,,automatic,170000,Pedro Aguirre Cerda,Hyundai santa fe 2.7 automática 4x4 motor v6 bencinero ¡ AL DESARME !,['desarme'],https://web.facebook.com/marketplace/item/1127928731734209/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Hyundai tucson,2016,Hyundai,tucson,9970000,,automatic,129000,Santiago,Marca: Hyundai Modelo: New Tucson Motor: 2.0 Año: 2016 Automático Full equipo Doble airbag Frenos abs Aire acondicionado Alzavidrios Cierre centralizado Espejos eléctricos Bluetooth Radio comandos al volante Las dos llaves $9.970.000 Recibimos tu auto en parte de pago Excelentes opciones de financiamiento WhatsApp 5️⃣6️⃣9️⃣4️⃣8️⃣9️⃣0️⃣1️⃣9️⃣0️⃣6️⃣,['parte'],https://web.facebook.com/marketplace/item/1475113273384899/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Hyundai Veracruz cruz bencinera veracruz,2010,Hyundai,Veracruz cruz bencinera veracruz,8500000,,automatic,165000,Santiago,Transferencia inmediata algunas multas pokitas transferencia inmediata Muy bn en su andar . Tres corridas de asientos Año 2011 Se vende o permuta Un cañón de rápida,['multas'],https://web.facebook.com/marketplace/item/397274052900703/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2020 Hyundai accent,2020,Hyundai,accent,8990000,,automatic,43000,Quilpué,VENTA HYUNDAI/ ACCENT/2020/RECIBO EN PARTE PAGO/EXCELENTE ESTADO VALOR $8.990.000 _______________________ Marca:HYUNDAI Modelo: ACCENT Versión: GL Motor:1.4 Año: 2020 Transmisión:AUTOMÁTICO Kilómetros: 47.700 Tracción:4X2 Color: BLANCO Servicios: Particular Precio: $8.990.000 _____________________ Datos adicionales: *Único dueño *2 Llaves *Version full *Excelente estado *Certificado Inspeccion *Informe Check List *Llantas aleación *Mantenimiento en consecionario *Sin Multas *Volante multifuncional *Aire acondicionado *alza vidrios eléctricos *Cámara trasera *Alarma y llantas. *Pantalla Touch Brindamos crédito Automotriz 20% pie minimo *Podemos aceptar autos en parte de pago Contacta a tu Asesor para generar cita e Inspeccion Ocular Comercial GO!CARS Telef +56982053084 📲 Link WhatsApp https://wa.me/message/7ZBRSME4A6EGJ1 Atención clientes https://linktr.ee/gocarsbrokers Catalogo https://verca,['parte'],https://web.facebook.com/marketplace/item/398910179420320/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2019 Hyundai accent,2019,Hyundai,accent,9000000,,automatic,59000,Recoleta,"Por motivos de viaje vende mi auto, excelente estado, motor en excelentes condiciones, transferible sin leyes ni multas, 59.000 kilómetros (muy poco para el año), el auto está a toda prueba, puede venir a verlo acá en la comuna de recoleta precios coordinación, más fotos y videos al privado, saludos",[],https://web.facebook.com/marketplace/item/923817339762995/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2021 Hyundai verna,2021,Hyundai,verna,7000000,,automatic,108000,Chillán,"por motivo de Viaje vendo mi Hyundai Verna 2021 en excelentes condiciones, es full equipo el cual tiene aire acondicionado, pantalla y camara de retroceso, censores. un auto bueno y confiable… papeles al dia ya pagado… trabferible y listo para el ruedo… no pedira nada amya se le hizo todo… mantenciones al dia. Todo impecable.",['al dia'],https://web.facebook.com/marketplace/item/1423655441911592/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2011 Hyundai sonata,2011,Hyundai,sonata,7999999,,automatic,153000,Linares,Vendo mi sonata solo por renovación En muy buen estado en general ✅Motor 2.0 ✅Techo panorámico de 3 posiciones con cortina automatica ✅Caja triptonica(automática y manual) ✅Asientos de cuero/tela ✅Mandos al volante ✅Velocidad crucero ✅Economizador de bencina(ECO) ✅Airbag ✅Frenos ABS ✅Disco en las 4 ruedas ✅Luces led en todos sus focos(luz baja automática) ✅Espejos abatibles eléctricos ✅Cierre centralizado ✅Aire acondicionado ✅Dirección eléctrica ✅Polarizado 3m ✅Cortacorriente ✅2 llaves ✅Llantas aro 17 (5)negro brillante neumáticos al 90% ✅Todas sus mantenciones al día con buenos productos ✅Papeles al día y transferencia inmediata Linares! $7.999.990 ➕5️⃣6️⃣9️⃣7️⃣7️⃣7️⃣9️⃣4️⃣4️⃣3️⃣0️⃣,['al dia'],https://web.facebook.com/marketplace/item/1123585858796398/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Hyundai accent,2016,Hyundai,accent,8490000,,automatic,109000,Quillota,🚘HYUNDAI ACCENT 🚘 ✅2016 ✅Automático ✅109.xxx mil km ✅Full equipo ✅Sunroof ✅motor 1.6 ✅aire acondicionado ✅Cámara de retroceso ✅Alza vidrios eléctricos ✅Doble airbag ✅Espejos eléctricos ✅radio con pantalla multifuncional ✅Dos copias de llaves ✅Frenos abs ✅Cierre centralizado VALOR $8.490.000 PIE DESDE $2.800.000 🚘SE RECIBEN VEHÍCULOS EN PARTE DE PAGO 💳GESTIONAMOS CRÉDITO AUTOMOTRIZ 📲MÁS INFORMACION AL WHATSAPP 📱 fono Contacto ➕56959578141 O directo al WhatsApp 👇 https://api.whatsapp.com/send?phone=56959578141&text=me%20interesa,['parte'],https://web.facebook.com/marketplace/item/1556804901752094/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2007 Hyundai santa fe,2007,Hyundai,santa fe,8300000,,automatic,100000,Estación Central,Por encargo se vendé Hyundai Santa fe año 2007 impecable papeles al día llegar y transferir es full equipo radio Android con cámara de retroceso asientos de cuero 3 corridas de asiento motor 2.0 petróleo tiene turbo nuevo inyectores nuevos batería nueva también está llegar y disfrutar precio conversable interesados llamar al número[hidden information],"['conversable', 'al dia']",https://web.facebook.com/marketplace/item/393777393287076/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2010 Hyundai tucson,2010,Hyundai,tucson,7635000,,automatic,70000,Pichidegua,Estos vehículos son zona franca Iquique y solo pueden ser liberados por personas con discapacidad contamos con el servicio puesta en rancagua llegar y subirte esto incluye costo de envío IVA incluido patente permiso de circulación revisión técnica seguro y sello verde,[],https://web.facebook.com/marketplace/item/398680783022029/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Hyundai accent automÁtico,2016,Hyundai,accent automÁtico,8490000,,automatic,109000,Illapel,🚘HYUNDAI ACCENT 🚘 ✅2016 ✅Automático ✅109.xxx mil km ✅Full equipo ✅Sunroof ✅motor 1.6 ✅aire acondicionado ✅Cámara de retroceso ✅Alza vidrios eléctricos ✅Doble airbag ✅Espejos eléctricos ✅radio con pantalla multifuncional ✅Dos copias de llaves ✅Frenos abs ✅Cierre centralizado VALOR $8.490.000 PIE DESDE $2.800.000 🚘SE RECIBEN VEHÍCULOS EN PARTE DE PAGO 💳GESTIONAMOS CRÉDITO AUTOMOTRIZ 📲MÁS INFORMACION AL WHATSAPP 📱,['parte'],https://web.facebook.com/marketplace/item/793430389374588/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Hyundai santa fe,2013,Hyundai,santa fe,9500000,,automatic,265000,San Pedro de La Paz,"Oportunidad única. 
Excelente estado",[],https://web.facebook.com/marketplace/item/2653274374851393/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Hyundai accent,2006,Hyundai,accent,700000,,automatic,1000,Maipú,"VENDO SOLO PARA DESARME HYUNDAI MATRIX 1.8 EL VEHÍCULO ESTA COMPLETO SE VA SIN PAPELES NI PLACAS, SOLO PARA DESARME, PERDI EL CONTACTO DEL DUEÑO POR ESO SE VA ASÍ Y PORQUE NECESITO UNAS LUCAS 🙏🏽 SI QUIEREN SE LLEVAN LA MOTO POR 100, ERA MI PROYECTO PERO NO LO PUDE TERMINAR 🥹, TIENE MOTOR YFZ DE UNA ENDURO Algo conversable soy de maipu","['conversable', 'desarme']",https://web.facebook.com/marketplace/item/960737608730925/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2009 Hyundai tucson,2009,Hyundai,tucson,6200000,,automatic,160000,Villa Alemana,"VENDO EXCELENTE CAMIONETA QUE TE LLEVARA A CUALQUIER LUGAR SIN NI UN PROBLEMA CUENTA CON TODA SU DOCUMENTACIÓN AL DÍA Y SOLO 159.000 KM A TENIDO 3 DUEÑOS Y SE HA MANTENIDO MUY BIEN EN EL TIEMPO, PUEDE VENIR CON SU MECANICO DE CONFIANZA SIN COMPROMISO 👍 MOTOR 2.0 AÑO 2009 AUTOMATICA SECUENCIAL (MANUAL Y AUTOMATICA) 4X2 BENCINERA FULL EQUIPO AIRE ACONDICIONADO FUNCIONANDO NEBLINEROS ALZA VIDRIOS ELECTRICOS ALARMA CIERRE CENTRALIZADO INTERIOR EN EXCELENTES CONDICIONES LUCES TURBO LED EN BAJA ALTA Y NEBLINEROS RADIO ANDROID DE 10 PULGADAS CAMARA DE RETROCESO SENSOR DE RETROCESO LLANTAS ORIGINALES HYUNDAI NEUMATICOS PRACTICAMENTE NUEVOS CON 80% DE VIDA ASIENTOS TRASEROS ABATIBLES MUY ESPACIOSA LLEGAR Y DISFRUTAR *NO TIENE DETALLE MECANICO NI DE MOTOR NI DE CAJA TODO FUNCIONANDO COMO CORRESPONDE *$6.200.000 (CONVERSABLE)","['conversable', 'al dia']",https://web.facebook.com/marketplace/item/1376153543263917/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Hyundai accent,2016,Hyundai,accent,8490000,,automatic,109000,Nogales,🚘HYUNDAI ACCENT 🚘 ✅2016 ✅Automático ✅109.xxx mil km ✅Full equipo ✅Sunroof ✅motor 1.6 ✅aire acondicionado ✅Cámara de retroceso ✅Alza vidrios eléctricos ✅Doble airbag ✅Espejos eléctricos ✅radio con pantalla multifuncional ✅Dos copias de llaves ✅Frenos abs ✅Cierre centralizado VALOR $8.490.000 PIE DESDE $2.800.000 🚘SE RECIBEN VEHÍCULOS EN PARTE DE PAGO 💳GESTIONAMOS CRÉDITO AUTOMOTRIZ 📲MÁS INFORMACION AL WHATSAPP 📱 https://wa.me/message/L6IRQLWYQ3DAC1,['parte'],https://web.facebook.com/marketplace/item/987880936292388/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Hyundai sonata,2016,Hyundai,sonata,7000000,,automatic,106000,Talcahuano,"Auto full, automatico 7 velocidades turbo geo variable diesel 14 km/L en ciudad 16 en carretera vendo por no tener dinero para reparar",[],https://web.facebook.com/marketplace/item/7336471626435195/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2006 Hyundai terracan,2006,Hyundai,terracan,2800000,,automatic,177000,Puente Alto,Por gente poco seria vuelvo a publicar mi Terracan 3.5 necesita reparación de Motor todo lo demás al día e impecable sin multas ni deudas . conversable solo gente interesada realmente.,"['conversable', 'al dia']",https://web.facebook.com/marketplace/item/743684861220906/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2013 Hyundai santa fe,2013,Hyundai,santa fe,10000000,,automatic,176000,Coquimbo,Hyundai Santa Fe 2013 2.4 4WD AT *3 corridas de asientos *Calefacción en los asientos delanteros *Aire acondicionado y calefacción bi zonal *3 modos de manejo *Tiro de arrastre *Cambio de discos hace una semana *Radio android original *Sistema isofix *176.xxx de kilometraje (de uso diario) *Soy el 4to dueño Se vende o se permuta por camioneta Precio conversable con plata en mano,['conversable'],https://web.facebook.com/marketplace/item/991797575866526/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
2016 Hyundai avante,2016,Hyundai,avante,10000000,,automatic,88000,Chillán,Se vende Hyundai Avante 1.6 Versión Diesel Automático Incluye modo Eco 88.XXX km Reales Documentos al día Sólo detalles estéticos. Más info por interno Se puede aceptar moto o vehículo en parte de pago,"['al dia', 'detalles menores', 'parte']",https://web.facebook.com/marketplace/item/274416442275468/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD
